,dataset,target_coverage,expected_coverage,coverage,mse_expected,mse_filtered,mse_prop_base,comparison_loss
126,21_cpu_small,0.7000000000000001,0.7371847030105777,0.742979242979243,23.71169134721759,24.536165440367245,0.23999808185982482,8.240139713064714
127,21_cpu_small,0.8,0.8604556550040684,0.8614163614163615,29.855287202789864,30.315288053112567,0.29652599960893405,8.240139713064714
128,21_cpu_small,0.9,0.9029698942229455,0.9010989010989011,32.72500929069571,32.7474908304702,0.3203163511485279,8.240139713064714
129,21_cpu_small,1.0,1.0,1.0,96.30109152023826,102.23483975466951,1.0,8.240139713064714
130,22_fried,0.1,0.3712031396917542,0.371742196602686,2.530143486887159,2.687675468313349,0.385312517864239,1.7604029317421048
131,22_fried,0.2,0.3712031396917542,0.371742196602686,2.530143486887159,2.687675468313349,0.385312517864239,1.7604029317421048
132,22_fried,0.30000000000000004,0.3712031396917542,0.371742196602686,2.530143486887159,2.687675468313349,0.385312517864239,1.7604029317421048
133,22_fried,0.4,0.4067290789419893,0.4095787085300791,2.6868341797382223,2.849853747117406,0.4085628401913223,1.7604029317421048
134,22_fried,0.5,0.5525121622174073,0.5603115226589808,3.493022718203244,3.6344362415383493,0.5210427359085136,1.7604029317421048
135,22_fried,0.6,0.6364416826785495,0.6402771815784633,3.8482523864450617,3.9738359093073012,0.5697000020450419,1.7604029317421048
136,22_fried,0.7000000000000001,0.762315522668738,0.7641503648739805,4.292508317815571,4.486336999520158,0.6431735623041633,1.7604029317421048
137,22_fried,0.8,0.8336126895875067,0.8368798675415465,4.648050771066715,4.824346433829839,0.6916315207635089,1.7604029317421048
138,22_fried,0.9,0.9011896488287479,0.9043355614153431,5.156357201600655,5.341659320038924,0.7657949132782782,1.7604029317421048
139,22_fried,1.0,1.0,1.0,6.890644043187932,6.975313138568533,1.0,1.7604029317421048
140,23_bank8FM,0.1,0.5954027664768105,0.5931013431013431,0.0007239447300112453,0.0007441001763704928,0.49824073020668114,0.001036838982008949
141,23_bank8FM,0.2,0.5954027664768105,0.5931013431013431,0.0007239447300112453,0.0007441001763704928,0.49824073020668114,0.001036838982008949
142,23_bank8FM,0.30000000000000004,0.5954027664768105,0.5931013431013431,0.0007239447300112453,0.0007441001763704928,0.49824073020668114,0.001036838982008949
143,23_bank8FM,0.4,0.5954027664768105,0.5931013431013431,0.0007239447300112453,0.0007441001763704928,0.49824073020668114,0.001036838982008949
144,23_bank8FM,0.5,0.5954027664768105,0.5931013431013431,0.0007239447300112453,0.0007441001763704928,0.49824073020668114,0.001036838982008949
145,23_bank8FM,0.6,0.6641578519121237,0.6666666666666666,0.0008044927280276776,0.0008390462624415657,0.56181551322187,0.001036838982008949
146,23_bank8FM,0.7000000000000001,0.7595606183889341,0.757020757020757,0.0009197616667725311,0.0009110820277297509,0.6100498147822447,0.001036838982008949
147,23_bank8FM,0.8,0.9206672091131001,0.9117826617826618,0.0010893347597557988,0.001090004727908325,0.7298543513466027,0.001036838982008949
148,23_bank8FM,0.9,0.9206672091131001,0.9117826617826618,0.0010893347597557988,0.001090004727908325,0.7298543513466027,0.001036838982008949
149,23_bank8FM,1.0,1.0,1.0,0.001514424127229278,0.0014934551337499522,1.0,0.001036838982008949
150,24_house_16H,0.1,0.14607563455489722,0.1461648194886426,117044997.31712414,127386493.67498037,0.06000376554140341,1035697746.916691
151,24_house_16H,0.2,0.24094799210006584,0.2464610995281466,167023967.45160624,188583113.78808162,0.08882964448082878,1035697746.916691
152,24_house_16H,0.30000000000000004,0.3037817277448614,0.3124108416547789,189882563.22122508,304908622.92191744,0.1436232758555966,1035697746.916691
153,24_house_16H,0.4,0.43091214980615905,0.44617579282343905,257181558.15183517,339219455.6448414,0.15978495126436873,1035697746.916691
154,24_house_16H,0.5,0.5216882451905493,0.5336332711511028,311064515.08089495,381958881.08183575,0.179916806607204,1035697746.916691
155,24_house_16H,0.6,0.6095384390315266,0.6165916822122243,372088842.4250498,430805682.0274018,0.20292546244526805,1035697746.916691
156,24_house_16H,0.7000000000000001,0.7005339770316729,0.7015252935367058,542297497.1355035,669450163.495798,0.3153358687660121,1035697746.916691
157,24_house_16H,0.8,0.8486577426669593,0.8536157138154286,825725763.3115933,916385145.3016235,0.43165140838713,1035697746.916691
158,24_house_16H,0.9,0.9256089532587228,0.9295511906068255,1207270352.233694,1256668493.88572,0.5919374927045138,1035697746.916691
159,24_house_16H,1.0,1.0,1.0,2040071155.826562,2122974992.079155,1.0,1035697746.916691
160,25_fri_c1_1000_10,0.1,0.1480865224625624,0.13784461152882205,0.08586982592491145,0.12211963333909501,0.16438037858291163,0.12161407640517037
161,25_fri_c1_1000_10,0.2,0.23793677204658903,0.20802005012531327,0.1038459481620831,0.13500309019486978,0.18172228714832886,0.12161407640517037
162,25_fri_c1_1000_10,0.30000000000000004,0.3594009983361065,0.3032581453634085,0.16657396358123847,0.18816593117933614,0.2532826717369719,0.12161407640517037
163,25_fri_c1_1000_10,0.4,0.40099833610648916,0.3483709273182957,0.18248183211437907,0.1966932129824873,0.26476090642174976,0.12161407640517037
164,25_fri_c1_1000_10,0.5,0.5590682196339434,0.47117794486215536,0.26009195163028714,0.2496167998105597,0.33599924051179386,0.12161407640517037
165,25_fri_c1_1000_10,0.6,0.6372712146422629,0.5538847117794486,0.3149974829161687,0.319289037154703,0.4297822665347053,0.12161407640517037
166,25_fri_c1_1000_10,0.7000000000000001,0.7271214642262895,0.6942355889724311,0.386713991362853,0.41858064746417856,0.5634347517780701,0.12161407640517037
167,25_fri_c1_1000_10,0.8,0.8302828618968386,0.8020050125313283,0.46756353960402464,0.5154616555663838,0.6938424213221969,0.12161407640517037
